latitude,longitude,date,county,state
37.358173,-96.572485,12/16/2023,Cowley County,Kansas
46.462513,-72.235425,5/19/1986,Bécancour (MRC),Quebec
32.6229525,-98.600758,11/18/2019,Stephens County,Texas
41.8396265,-71.776226,8/23/2020,Providence County,Rhode Island
39.3409825,-82.968535,2/6/1998,Ross County,Ohio
41.6935485,-73.726522,3/13/2006,Dutchess County,New York
31.8165745,-105.144844,10/25/2003,Hudspeth County,Texas
43.571315,-101.559373,7/15/1989,Jackson County,South Dakota
31.1857365,-85.207722,1/30/2000,Houston County,Alabama
42.682329,-115.749524,3/27/2017,Owyhee County,Idaho
42.7471735,-92.649872,6/5/1987,Butler County,Iowa
35.744527,-109.221875,11/26/1994,Apache County,Arizona
43.9036715,-102.474444,6/7/1992,Pennington County,South Dakota
30.5717535,-91.904066,4/22/1989,St. Landry Parish,Louisiana
34.131488,-103.329674,1/17/1993,Roosevelt County,New Mexico
40.1263405,-103.5578,11/24/2009,Morgan County,Colorado
31.8035155,-102.770671,11/26/1998,Ector County,Texas
29.276335,-114.883697,7/27/2017,Municipio de San Quintín,Baja California
32.3736515,-97.026795,11/4/1984,Ellis County,Texas
31.6061585,-100.351257,1/31/2013,Tom Green County,Texas
33.204452,-86.368131,1/22/2004,Talladega County,Alabama
41.035292,-78.647984,3/26/2001,Clearfield County,Pennsylvania
33.496335,-97.77488,7/8/2022,Montague County,Texas
41.5396385,-91.205725,8/5/2016,Muscatine County,Iowa
39.704951,-112.773717,6/17/1984,Juab County,Utah
28.372927,-102.967966,12/19/1984,Ocampo,Coahuila
42.6222535,-76.285052,4/18/1986,Tompkins County,New York
41.558974,-108.497889,2/3/1985,Sweetwater County,Wyoming
38.276008,-108.687864,7/24/2004,Montrose County,Colorado
43.871363,-74.403285,11/6/2003,Hamilton County,New York
32.011161,-112.919657,9/5/1985,Pima County,Arizona
46.1889425,-80.515159,2/22/2021,Sudbury District,Ontario
44.7484285,-109.928545,5/15/2000,Park County,Wyoming
31.948499,-83.438224,3/26/2023,Wilcox County,Georgia
43.4071885,-75.585613,12/13/2019,Oneida County,New York
38.460247,-80.728276,5/24/2001,Nicholas County,West Virginia
46.549913,-90.666184,6/6/2010,Ashland County,Wisconsin
42.0569785,-124.155425,11/26/2017,Curry County,Oregon
26.371615,-108.782763,8/9/2019,El Fuerte,Sinaloa
36.3916195,-114.957788,8/3/1997,Clark County,Nevada
45.421823,-101.637118,12/24/2008,Ziebach County,South Dakota
36.842402,-98.11337,2/3/1992,Alfalfa County,Oklahoma
35.1138485,-106.535722,8/19/1987,Bernalillo County,New Mexico
34.2401335,-112.010353,10/4/2006,Yavapai County,Arizona
42.761442,-100.035511,11/2/1990,Brown County,Nebraska
45.0216,-94.765503,11/3/2014,Kandiyohi County,Minnesota
35.089469,-113.066035,3/5/2021,Yavapai County,Arizona
41.602973,-73.942848,2/4/2003,Dutchess County,New York
44.3608755,-123.568856,5/2/1996,Benton County,Oregon
36.291782,-113.440744,8/11/1994,Mohave County,Arizona
34.9195945,-96.189904,1/3/2004,Hughes County,Oklahoma
26.660824,-107.470333,5/26/2007,Morelos,Chihuahua
40.2763295,-113.863682,10/8/2002,Tooele County,Utah
36.686314,-87.929788,2/3/1987,Trigg County,Kentucky
43.210187,-84.493206,8/7/1988,Gratiot County,Michigan
46.774269,-98.64143,12/7/2005,Stutsman County,North Dakota
29.0633805,-82.09222,1/31/2016,Marion County,Florida
43.583372,-97.409489,8/13/2023,McCook County,South Dakota
41.521267,-73.554736,9/21/1999,Putnam County,New York
45.396784,-86.868291,1/10/2017,Door County,Wisconsin
41.297536,-104.852767,1/23/2014,Laramie County,Wyoming
45.8189135,-123.875821,12/16/2011,Clatsop County,Oregon
42.776508,-71.234799,6/18/2017,Rockingham County,New Hampshire
46.835526,-101.476335,3/12/2003,Morton County,North Dakota
46.294642,-71.55637,3/4/1996,L'Érable,Quebec
41.61907,-89.86816,12/10/2010,Whiteside County,Illinois
36.332509,-101.812708,4/10/2014,Sherman County,Texas
43.2053525,-102.94344,9/14/1984,Oglala Lakota County,South Dakota
33.4636215,-94.921345,8/21/2013,Red River County,Texas
38.322526,-85.515202,6/6/2008,Oldham County,Kentucky
46.0212415,-80.775374,5/14/2013,Sudbury District,Ontario
42.5931965,-115.272241,10/13/1998,Owyhee County,Idaho
39.220903,-111.47584,5/23/2013,Sanpete County,Utah
43.368992,-106.432328,4/1/1999,Natrona County,Wyoming
40.5084435,-95.216017,4/26/1987,Atchison County,Missouri
30.9932905,-103.925171,9/28/2006,Reeves County,Texas
39.998489,-116.154182,3/22/2005,Eureka County,Nevada
35.3268425,-87.633461,2/28/1987,Wayne County,Tennessee
29.0435,-112.060166,7/24/1996,Hermosillo,Sonora
40.2745885,-92.721528,3/29/2023,Adair County,Missouri
44.1776825,-80.203243,6/25/2008,Dufferin County,Ontario
31.407871,-101.005701,9/18/2013,Irion County,Texas
33.7794815,-108.982721,2/13/2020,Catron County,New Mexico
43.3209535,-111.939982,7/29/2019,Bingham County,Idaho
37.8960385,-78.088349,1/12/1998,Fluvanna County,Virginia
45.351807,-84.108933,1/9/2016,Presque Isle County,Michigan
40.113832,-95.332702,8/5/2004,Holt County,Missouri
33.3451855,-103.89015,8/22/2002,Chaves County,New Mexico
30.171988,-109.226247,11/15/1985,Villa Hidalgo,Sonora
38.0622495,-80.45871,2/20/2023,Greenbrier County,West Virginia
42.43116,-108.734788,10/16/2018,Fremont County,Wyoming
34.266478,-112.742737,8/19/2013,Yavapai County,Arizona
37.04127,-113.179477,3/6/2023,Washington County,Utah
45.426663,-96.471365,12/29/1996,Big Stone County,Minnesota
44.696155,-115.875652,2/21/2014,Valley County,Idaho
45.557717,-122.692324,3/15/1990,Multnomah County,Oregon
42.3855405,-102.929499,5/19/2021,Box Butte County,Nebraska
40.474888,-111.527901,8/27/2011,Wasatch County,Utah
45.639363,-100.691988,3/25/2018,Corson County,South Dakota
37.911345,-82.151164,7/6/2013,Logan County,West Virginia
32.1001215,-94.769644,11/11/1985,Rusk County,Texas
43.0244925,-78.408949,6/2/2006,Genesee County,New York
41.476245,-100.385395,9/15/1991,Logan County,Nebraska
44.4289095,-111.936032,1/22/2015,Clark County,Idaho
32.7818845,-115.462984,6/29/1995,Imperial County,California
39.227981,-79.869169,4/26/2010,Barbour County,West Virginia
41.130297,-99.842359,7/14/1989,Custer County,Nebraska
46.712864,-76.695343,3/14/2012,La Vallée-de-la-Gatineau,Quebec
34.639382,-91.105596,2/14/2016,Monroe County,Arkansas
33.617744,-115.26521,2/16/1985,Riverside County,California
33.422905,-110.644285,7/19/2002,Gila County,Arizona
44.986287,-93.378115,12/26/2002,Hennepin County,Minnesota
32.157933,-90.413033,9/3/2013,Hinds County,Mississippi
30.6469585,-112.890884,2/25/1991,Caborca,Sonora
34.978744,-99.568001,4/13/2014,Greer County,Oklahoma
33.347084,-110.183215,9/30/1994,Graham County,Arizona
36.5531105,-107.302807,1/9/1999,Rio Arriba County,New Mexico
38.3105705,-107.433737,6/11/2010,Gunnison County,Colorado
39.3150085,-81.790126,3/4/2015,Washington County,Ohio
35.3112415,-104.937195,3/7/2012,San Miguel County,New Mexico
43.2227475,-102.939841,3/29/1995,Oglala Lakota County,South Dakota
30.196355,-81.344299,1/21/2019,Saint Johns County,Florida
34.1653675,-111.643536,8/4/2012,Gila County,Arizona
30.3471185,-95.793339,12/21/2008,Montgomery County,Texas
45.778635,-93.887042,2/21/2015,Benton County,Minnesota
34.6176135,-83.329493,7/26/2023,Stephens County,Georgia
30.041687,-115.064274,2/11/1996,Municipio de San Quintín,Baja California
36.593645,-116.868932,10/25/2002,Inyo County,California
36.4809895,-105.511519,6/21/2012,Taos County,New Mexico
45.9849455,-81.434623,6/27/2020,Sudbury District,Ontario
37.776573,-99.400573,10/28/2021,Edwards County,Kansas
45.9105825,-117.005507,6/28/1996,Wallowa County,Oregon
41.458189,-116.096466,9/8/2001,Elko County,Nevada
37.6225795,-95.658757,6/3/1991,Wilson County,Kansas
41.798117,-103.573511,9/30/1985,Scotts Bluff County,Nebraska
41.5332195,-122.000831,7/3/2019,Siskiyou County,California
41.6599225,-110.151399,8/9/2020,Lincoln County,Wyoming
40.928882,-76.784413,9/8/1993,Northumberland County,Pennsylvania
34.530062,-98.673629,3/3/1999,Comanche County,Oklahoma
37.3201265,-82.357173,12/1/2000,Pike County,Kentucky
37.831932,-105.538883,5/23/2021,Saguache County,Colorado
40.3142585,-92.802548,6/3/2019,Adair County,Missouri
35.8250915,-92.257588,5/24/2009,Stone County,Arkansas
41.9488025,-110.034341,3/6/2018,Sweetwater County,Wyoming
39.6618825,-83.605974,1/29/2014,Fayette County,Ohio
46.450489,-108.880748,9/3/2021,Golden Valley County,Montana
38.8628155,-110.413296,7/23/1999,Emery County,Utah
40.9520455,-118.897354,12/16/1990,Pershing County,Nevada
37.6346055,-79.861752,12/4/2021,Botetourt County,Virginia
38.5294275,-98.610859,3/29/2011,Barton County,Kansas
38.60731,-104.185347,3/9/2003,El Paso County,Colorado
46.619236,-72.197336,11/28/2002,Les Chenaux,Quebec
38.583905,-84.478829,8/19/2000,Pendleton County,Kentucky
45.9984995,-112.107641,6/9/1989,Jefferson County,Montana
37.472439,-99.769572,7/25/2008,Ford County,Kansas
38.1577375,-76.500071,11/2/2002,Saint Mary's County,Maryland
45.161668,-95.268974,5/31/1999,Swift County,Minnesota
44.296305,-110.62294,3/11/2015,Teton County,Wyoming
39.748072,-76.779949,5/19/2007,York County,Pennsylvania
43.04764,-114.967001,10/26/2013,Gooding County,Idaho
43.4630325,-94.679998,5/9/2011,Emmet County,Iowa
42.3439705,-102.422566,3/25/2018,Sheridan County,Nebraska
44.1913725,-99.374057,10/7/1988,Buffalo County,South Dakota
33.850945,-95.902921,9/16/2008,Fannin County,Texas
34.862078,-96.904591,5/30/1990,Pontotoc County,Oklahoma
43.3377425,-86.138387,7/29/2001,Muskegon County,Michigan
27.5089165,-110.542238,4/13/2008,San Ignacio Río Muerto,Sonora
32.236767,-91.963075,2/16/2014,Richland Parish,Louisiana
33.2026365,-104.51764,3/10/2011,Chaves County,New Mexico
33.5921275,-100.915324,7/9/2007,Dickens County,Texas
46.7276595,-97.750892,2/17/1995,Barnes County,North Dakota
32.031004,-102.332005,8/19/1999,Ector County,Texas
34.1520035,-92.779862,6/11/1987,Hot Spring County,Arkansas
35.458188,-79.345108,12/12/1996,Lee County,North Carolina
45.590652,-107.754075,6/1/1987,Big Horn County,Montana
43.4335025,-103.6426,8/29/2000,Fall River County,South Dakota
43.2072775,-111.818074,8/22/1990,Bingham County,Idaho
41.7983035,-87.799818,11/19/1991,Cook County,Illinois
38.020804,-86.407611,7/12/2013,Meade County,Kentucky
36.9025135,-117.258835,5/9/1999,Inyo County,California
41.1498395,-79.445842,3/12/1988,Clarion County,Pennsylvania
32.580838,-98.333817,10/9/1988,Palo Pinto County,Texas
40.735761,-111.378313,8/18/2014,Summit County,Utah
31.957558,-114.010572,5/7/1999,San Luis Río Colorado,Sonora
43.1206335,-110.344337,10/2/2015,Sublette County,Wyoming
38.7454895,-102.582689,5/11/2003,Cheyenne County,Colorado
30.192519,-97.605809,5/11/1999,Travis County,Texas
38.9773955,-123.038799,9/28/2021,Mendocino County,California
41.7255345,-106.009392,6/22/1992,Albany County,Wyoming
45.3531455,-83.730836,1/11/2009,Presque Isle County,Michigan
45.1194305,-110.062721,12/11/2017,Park County,Montana
36.519311,-108.762689,7/13/1994,Apache County,Arizona
46.7874245,-115.773746,7/7/1984,Clearwater County,Idaho
36.9865445,-112.394244,11/15/2020,Coconino County,Arizona
35.01275,-87.979085,2/13/2006,Wayne County,Tennessee
41.652202,-93.292404,8/14/2018,Jasper County,Iowa
45.473991,-121.950992,12/14/2018,Multnomah County,Oregon
37.722886,-81.485653,1/28/2016,Wyoming County,West Virginia
43.573079,-88.518829,7/27/2019,Dodge County,Wisconsin
44.3130645,-109.245695,7/6/1997,Park County,Wyoming
40.080854,-87.182733,8/25/1986,Fountain County,Indiana
36.6941155,-117.207092,11/29/2004,Inyo County,California
30.6219265,-104.457383,5/21/2010,Jeff Davis County,Texas
38.1320365,-114.409066,4/10/1998,Lincoln County,Nevada
41.565061,-77.918744,2/5/1987,Potter County,Pennsylvania
41.053487,-104.859518,2/22/2020,Laramie County,Wyoming
37.0331805,-109.766238,8/6/2015,San Juan County,Utah
46.946854,-121.629088,2/17/2017,Pierce County,Washington
36.21355,-119.504291,8/23/2017,Tulare County,California
45.9822655,-120.14114,11/28/2017,Klickitat County,Washington
29.712793,-94.912413,8/11/2012,Chambers County,Texas
29.3473775,-100.081418,4/26/1986,Uvalde County,Texas
46.307193,-107.975004,5/30/1992,Yellowstone County,Montana
31.070056,-105.409845,11/3/2014,Hudspeth County,Texas
44.08929,-118.577844,1/13/2004,Grant County,Oregon
27.384792,-104.070937,10/8/2019,Jiménez,Chihuahua
43.5245445,-105.375553,5/8/1989,Campbell County,Wyoming
37.7609225,-111.009688,4/10/2015,Garfield County,Utah
38.411658,-81.263017,1/3/2007,Clay County,West Virginia
30.692211,-89.484666,3/25/1987,Pearl River County,Mississippi
44.232897,-106.979703,2/13/2006,Johnson County,Wyoming
29.822304,-95.599681,1/17/2003,Harris County,Texas
42.8691575,-81.310061,2/13/1990,Middlesex County,Ontario
44.526317,-96.842292,8/24/1996,Brookings County,South Dakota
46.7018425,-121.910052,7/1/1998,Lewis County,Washington
37.192536,-91.935289,12/5/1996,Texas County,Missouri
43.969081,-71.177608,6/6/1992,Carroll County,New Hampshire
34.683051,-91.061165,4/28/2007,Monroe County,Arkansas
38.755869,-100.41584,9/4/2012,Gove County,Kansas
28.492467,-96.454307,10/24/2010,Calhoun County,Texas
42.5920705,-100.802686,3/12/2005,Cherry County,Nebraska
44.814765,-114.913765,7/14/1995,Valley County,Idaho
36.6866525,-86.555255,3/12/2015,Simpson County,Kentucky
35.4079795,-91.79767,6/30/2020,White County,Arkansas
34.704963,-116.003689,5/20/2000,San Bernardino County,California
41.262763,-86.364593,12/2/1995,Marshall County,Indiana
39.0359225,-104.353682,12/6/1989,El Paso County,Colorado
37.8336495,-75.470802,11/13/1996,Accomack County,Virginia
44.1504195,-77.413358,1/20/1993,Belleville,Ontario
42.6544065,-87.06349,10/31/2014,Kenosha County,Wisconsin
38.0123745,-115.742673,5/18/2000,Lincoln County,Nevada
46.8607745,-90.84701,6/20/2011,Bayfield County,Wisconsin
45.3748185,-93.837955,11/24/2005,Sherburne County,Minnesota
37.441763,-117.280111,1/14/2009,Esmeralda County,Nevada
40.102675,-77.872207,10/5/2001,Huntingdon County,Pennsylvania
28.803908,-96.789111,6/4/2008,Victoria County,Texas
34.807232,-102.909832,8/14/2022,Deaf Smith County,Texas
36.011163,-111.720815,6/12/1986,Coconino County,Arizona
43.6126495,-83.739555,1/12/1996,Bay County,Michigan
29.60249,-82.941929,8/7/2023,Gilchrist County,Florida
45.366048,-115.831765,1/15/1999,Idaho County,Idaho
36.3453445,-93.347923,8/7/2016,Carroll County,Arkansas
41.3250355,-81.747729,6/16/1991,Cuyahoga County,Ohio
45.601236,-88.842993,1/17/2020,Forest County,Wisconsin
30.099937,-85.640477,8/25/2020,Bay County,Florida
27.063393,-97.836329,3/28/2024,Kenedy County,Texas
30.1957,-99.2364,10/26/1985,Gillespie County,Texas
36.5363695,-76.771454,10/16/2023,Gates County,North Carolina
39.46002,-97.020932,4/20/2008,Clay County,Kansas
37.6998615,-88.913698,4/21/2006,Williamson County,Illinois
38.7409485,-109.641802,8/10/2001,Grand County,Utah
41.757967,-98.766144,10/27/1988,Garfield County,Nebraska
38.858583,-88.51744,11/7/2006,Clay County,Illinois
37.348227,-115.796669,7/14/2014,Lincoln County,Nevada
39.822194,-101.044812,9/14/2019,Rawlins County,Kansas
36.1809355,-112.781168,4/27/2013,Coconino County,Arizona
29.966139,-97.068724,8/24/2020,Fayette County,Texas
46.8796925,-71.241329,7/20/2011,Urban agglomeration of Québec,Quebec
42.220127,-94.016651,4/26/1988,Webster County,Iowa
40.0138195,-91.746861,4/20/2015,Lewis County,Missouri
37.546688,-98.304829,7/6/2015,Kingman County,Kansas
32.426757,-111.125516,9/23/1989,Pima County,Arizona
42.6247595,-114.106973,9/26/2016,Jerome County,Idaho
36.2107605,-89.119474,12/15/1990,Obion County,Tennessee
28.0062185,-80.782137,9/8/2018,Brevard County,Florida
29.4815205,-111.209125,7/2/2007,Hermosillo,Sonora
38.9048255,-102.217592,5/5/2022,Cheyenne County,Colorado
39.912248,-83.192949,2/1/1996,Franklin County,Ohio
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
44.555699,-113.369469,10/7/2011,Lemhi County,Idaho
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
42.9201385,-94.248614,12/19/1984,Kossuth County,Iowa
40.447632,-90.421117,8/18/2023,Fulton County,Illinois
40.447632,-90.421117,8/18/2023,Fulton County,Illinois
40.447632,-90.421117,8/18/2023,Fulton County,Illinois
40.447632,-90.421117,8/18/2023,Fulton County,Illinois
40.447632,-90.421117,8/18/2023,Fulton County,Illinois
40.447632,-90.421117,8/18/2023,Fulton County,Illinois
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
45.205691,-94.656412,4/14/2020,Meeker County,Minnesota
